[2024-08-04T18:12:25.181+0300][0.002s][info][gc] Using G1
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:12:25.181+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:12:30.089+0300][4,910s][info ][gc] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,331ms
[2024-08-04T18:12:30.199+0300][5,020s][info ][gc] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,469ms
[2024-08-04T18:12:30.311+0300][5,132s][info ][gc] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,233ms
[2024-08-04T18:12:30.428+0300][5,250s][info ][gc] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,241ms
[2024-08-04T18:12:30.545+0300][5,367s][info ][gc] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,187ms
[2024-08-04T18:12:30.663+0300][5,484s][info ][gc] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,208ms
[2024-08-04T18:12:30.777+0300][5,599s][info ][gc] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,405ms
[2024-08-04T18:12:30.892+0300][5,714s][info ][gc] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,460ms
[2024-08-04T18:12:31.010+0300][5,831s][info ][gc] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,223ms
[2024-08-04T18:12:31.129+0300][5,950s][info ][gc] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,438ms
[2024-08-04T18:12:31.237+0300][6,058s][info ][gc] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,443ms
[2024-08-04T18:12:31.346+0300][6,168s][info ][gc] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,374ms
[2024-08-04T18:12:31.457+0300][6,278s][info ][gc] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,027ms
[2024-08-04T18:12:31.564+0300][6,385s][info ][gc] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,174ms
[2024-08-04T18:12:31.679+0300][6,500s][info ][gc] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 617M->5M(1024M) 2,224ms
[2024-08-04T18:12:31.797+0300][6,619s][info ][gc] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,396ms
[2024-08-04T18:12:31.917+0300][6,738s][info ][gc] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,262ms
