[2024-08-07T20:50:12.290+0300][0.003s][info][gc] Using G1
[2024-08-07T20:50:12.290+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-07T20:50:12.290+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-07T20:50:12.290+0300][0.004s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-07T20:50:12.486+0300][0,199s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 39M->3M(768M) 3,436ms
[2024-08-07T20:50:12.518+0300][0,231s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 68M->3M(768M) 3,902ms
[2024-08-07T20:50:12.793+0300][0,507s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 5,154ms
[2024-08-07T20:50:12.893+0300][0,606s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 4,407ms
[2024-08-07T20:50:12.990+0300][0,703s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 460M->2M(768M) 3,831ms
[2024-08-07T20:50:13.088+0300][0,801s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 460M->2M(768M) 3,682ms
[2024-08-07T20:50:13.182+0300][0,895s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 460M->2M(768M) 3,468ms
[2024-08-07T20:50:13.277+0300][0,990s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 460M->2M(768M) 3,535ms
[2024-08-07T20:50:13.375+0300][1,088s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 460M->5M(768M) 5,586ms
[2024-08-07T20:50:13.470+0300][1,183s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 460M->4M(768M) 4,814ms
[2024-08-07T20:50:13.566+0300][1,279s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 460M->4M(768M) 4,524ms
[2024-08-07T20:50:13.660+0300][1,374s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 4,249ms
[2024-08-07T20:50:13.756+0300][1,469s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 4,264ms
[2024-08-07T20:50:13.861+0300][1,574s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 4,016ms
[2024-08-07T20:50:13.955+0300][1,669s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 460M->3M(768M) 3,594ms
[2024-08-07T20:50:14.050+0300][1,764s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 461M->2M(768M) 4,291ms
[2024-08-07T20:50:14.239+0300][1,952s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,671ms
[2024-08-07T20:50:14.427+0300][2,140s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,722ms
[2024-08-07T20:50:14.616+0300][2,330s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,750ms
[2024-08-07T20:50:14.807+0300][2,520s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,710ms
[2024-08-07T20:50:14.995+0300][2,708s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,278ms
[2024-08-07T20:50:15.183+0300][2,896s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,873ms
[2024-08-07T20:50:15.371+0300][3,084s][info ][gc] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,707ms
[2024-08-07T20:50:15.560+0300][3,273s][info ][gc] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,866ms
[2024-08-07T20:50:15.748+0300][3,461s][info ][gc] GC(24) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,164ms
[2024-08-07T20:50:15.940+0300][3,653s][info ][gc] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,266ms
[2024-08-07T20:50:16.128+0300][3,841s][info ][gc] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,114ms
[2024-08-07T20:50:16.316+0300][4,029s][info ][gc] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,870ms
[2024-08-07T20:50:16.505+0300][4,218s][info ][gc] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,035ms
[2024-08-07T20:50:16.697+0300][4,410s][info ][gc] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,231ms
[2024-08-07T20:50:16.885+0300][4,599s][info ][gc] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,353ms
[2024-08-07T20:50:17.074+0300][4,788s][info ][gc] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,109ms
[2024-08-07T20:50:17.262+0300][4,976s][info ][gc] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,022ms
[2024-08-07T20:50:17.451+0300][5,164s][info ][gc] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,142ms
[2024-08-07T20:50:17.641+0300][5,355s][info ][gc] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,885ms
[2024-08-07T20:50:17.830+0300][5,543s][info ][gc] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,148ms
[2024-08-07T20:50:18.018+0300][5,732s][info ][gc] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,022ms
[2024-08-07T20:50:18.206+0300][5,919s][info ][gc] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,035ms
[2024-08-07T20:50:18.394+0300][6,107s][info ][gc] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,085ms
[2024-08-07T20:50:18.582+0300][6,295s][info ][gc] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,743ms
[2024-08-07T20:50:18.770+0300][6,483s][info ][gc] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,854ms
[2024-08-07T20:50:18.958+0300][6,671s][info ][gc] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,195ms
[2024-08-07T20:50:19.146+0300][6,859s][info ][gc] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,265ms
[2024-08-07T20:50:19.335+0300][7,048s][info ][gc] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,121ms
[2024-08-07T20:50:19.523+0300][7,236s][info ][gc] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,178ms
[2024-08-07T20:50:19.712+0300][7,425s][info ][gc] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,980ms
[2024-08-07T20:50:19.900+0300][7,613s][info ][gc] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,844ms
[2024-08-07T20:50:20.088+0300][7,801s][info ][gc] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,983ms
[2024-08-07T20:50:20.276+0300][7,989s][info ][gc] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,799ms
[2024-08-07T20:50:20.465+0300][8,178s][info ][gc] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,241ms
[2024-08-07T20:50:20.653+0300][8,366s][info ][gc] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,827ms
[2024-08-07T20:50:20.841+0300][8,554s][info ][gc] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,872ms
[2024-08-07T20:50:21.029+0300][8,742s][info ][gc] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,823ms
[2024-08-07T20:50:21.217+0300][8,931s][info ][gc] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,195ms
[2024-08-07T20:50:21.406+0300][9,119s][info ][gc] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,941ms
[2024-08-07T20:50:21.599+0300][9,312s][info ][gc] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,200ms
[2024-08-07T20:50:21.787+0300][9,500s][info ][gc] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,574ms
[2024-08-07T20:50:21.975+0300][9,688s][info ][gc] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,834ms
[2024-08-07T20:50:22.163+0300][9,876s][info ][gc] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,656ms
[2024-08-07T20:50:22.350+0300][10,063s][info ][gc] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 3,731ms
[2024-08-07T20:50:22.540+0300][10,253s][info ][gc] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,755ms
[2024-08-07T20:50:22.728+0300][10,441s][info ][gc] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,893ms
[2024-08-07T20:50:22.916+0300][10,629s][info ][gc] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,536ms
[2024-08-07T20:50:23.105+0300][10,818s][info ][gc] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 4,196ms
[2024-08-07T20:50:23.293+0300][11,006s][info ][gc] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 461M->3M(768M) 4,066ms
[2024-08-07T20:50:23.481+0300][11,195s][info ][gc] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 462M->3M(768M) 3,984ms
