[2024-08-07T20:48:37.501+0300][0.003s][info][gc] Using G1
[2024-08-07T20:48:37.502+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-07T20:48:37.502+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-07T20:48:37.502+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-07T20:48:37.664+0300][0,166s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 24M->3M(384M) 4,738ms
[2024-08-07T20:48:37.709+0300][0,210s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 57M->5M(384M) 3,928ms
[2024-08-07T20:48:37.838+0300][0,339s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 231M->4M(384M) 4,445ms
[2024-08-07T20:48:37.888+0300][0,389s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 230M->3M(384M) 3,168ms
[2024-08-07T20:48:37.937+0300][0,439s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 230M->2M(384M) 3,005ms
[2024-08-07T20:48:37.987+0300][0,488s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 230M->2M(384M) 2,434ms
[2024-08-07T20:48:38.038+0300][0,540s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 230M->5M(384M) 4,785ms
[2024-08-07T20:48:38.089+0300][0,590s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 230M->4M(384M) 4,116ms
[2024-08-07T20:48:38.142+0300][0,643s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 230M->4M(384M) 3,704ms
[2024-08-07T20:48:38.190+0300][0,692s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 231M->3M(384M) 3,429ms
[2024-08-07T20:48:38.239+0300][0,740s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 230M->3M(384M) 3,044ms
[2024-08-07T20:48:38.287+0300][0,788s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 231M->2M(384M) 2,511ms
[2024-08-07T20:48:38.337+0300][0,838s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 230M->5M(384M) 4,798ms
