[2024-08-04T18:06:19.809+0300][0.002s][info][gc] Using G1
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-04T18:06:19.809+0300][0.003s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-04T18:06:24.666+0300][4,859s][info ][gc] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,017ms
[2024-08-04T18:06:24.773+0300][4,967s][info ][gc] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,009ms
[2024-08-04T18:06:24.898+0300][5,092s][info ][gc] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,201ms
[2024-08-04T18:06:25.005+0300][5,199s][info ][gc] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,158ms
[2024-08-04T18:06:25.122+0300][5,316s][info ][gc] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 1,952ms
[2024-08-04T18:06:25.240+0300][5,433s][info ][gc] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,083ms
[2024-08-04T18:06:25.359+0300][5,553s][info ][gc] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 1,996ms
[2024-08-04T18:06:25.470+0300][5,663s][info ][gc] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,403ms
[2024-08-04T18:06:25.570+0300][5,763s][info ][gc] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,495ms
[2024-08-04T18:06:25.669+0300][5,862s][info ][gc] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,124ms
[2024-08-04T18:06:25.782+0300][5,976s][info ][gc] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 1,818ms
[2024-08-04T18:06:25.899+0300][6,092s][info ][gc] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 1,997ms
[2024-08-04T18:06:26.007+0300][6,200s][info ][gc] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,278ms
[2024-08-04T18:06:26.117+0300][6,311s][info ][gc] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 617M->4M(1024M) 2,450ms
[2024-08-04T18:06:26.229+0300][6,423s][info ][gc] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 617M->5M(1024M) 1,953ms
[2024-08-04T18:06:26.346+0300][6,540s][info ][gc] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,997ms
[2024-08-04T18:06:26.446+0300][6,640s][info ][gc] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,092ms
[2024-08-04T18:06:26.546+0300][6,739s][info ][gc] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,316ms
[2024-08-04T18:06:26.656+0300][6,850s][info ][gc] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,910ms
[2024-08-04T18:06:26.766+0300][6,960s][info ][gc] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,357ms
[2024-08-04T18:06:26.869+0300][7,063s][info ][gc] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,109ms
[2024-08-04T18:06:26.981+0300][7,174s][info ][gc] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,837ms
[2024-08-04T18:06:27.081+0300][7,275s][info ][gc] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,920ms
[2024-08-04T18:06:27.185+0300][7,379s][info ][gc] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,950ms
[2024-08-04T18:06:27.286+0300][7,479s][info ][gc] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,160ms
[2024-08-04T18:06:27.404+0300][7,598s][info ][gc] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 2,195ms
[2024-08-04T18:06:27.515+0300][7,709s][info ][gc] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 618M->5M(1024M) 1,999ms
