[2024-08-07T17:42:16.807+0300][0.003s][info][gc] Using G1
[2024-08-07T17:42:16.807+0300][0.003s][debug][gc] ConcGCThreads: 3 offset 22
[2024-08-07T17:42:16.807+0300][0.003s][debug][gc] ParallelGCThreads: 10
[2024-08-07T17:42:16.808+0300][0.004s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2024-08-07T17:42:17.011+0300][0,207s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 52M->2M(1024M) 3,065ms
[2024-08-07T17:42:17.045+0300][0,241s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 81M->3M(1024M) 2,998ms
[2024-08-07T17:42:17.397+0300][0,593s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 5,910ms
[2024-08-07T17:42:17.539+0300][0,735s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 5,304ms
[2024-08-07T17:42:17.684+0300][0,880s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,146ms
[2024-08-07T17:42:17.817+0300][1,013s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,083ms
[2024-08-07T17:42:17.943+0300][1,139s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,474ms
[2024-08-07T17:42:18.070+0300][1,266s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 4,313ms
[2024-08-07T17:42:18.195+0300][1,391s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 5,460ms
[2024-08-07T17:42:18.320+0300][1,516s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 4,570ms
[2024-08-07T17:42:18.459+0300][1,655s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,423ms
[2024-08-07T17:42:18.585+0300][1,781s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 4,371ms
[2024-08-07T17:42:18.710+0300][1,906s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,421ms
[2024-08-07T17:42:18.836+0300][2,032s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,432ms
[2024-08-07T17:42:18.962+0300][2,158s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,101ms
[2024-08-07T17:42:19.088+0300][2,284s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 4,543ms
[2024-08-07T17:42:19.339+0300][2,535s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 4,434ms
[2024-08-07T17:42:19.589+0300][2,785s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 4,662ms
[2024-08-07T17:42:19.840+0300][3,036s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 4,802ms
[2024-08-07T17:42:20.090+0300][3,286s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 4,733ms
[2024-08-07T17:42:20.341+0300][3,537s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,628ms
[2024-08-07T17:42:20.592+0300][3,788s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,003ms
[2024-08-07T17:42:20.842+0300][4,038s][info ][gc] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,655ms
[2024-08-07T17:42:21.093+0300][4,289s][info ][gc] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,901ms
[2024-08-07T17:42:21.344+0300][4,540s][info ][gc] GC(24) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,949ms
[2024-08-07T17:42:21.594+0300][4,790s][info ][gc] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 5,119ms
[2024-08-07T17:42:21.845+0300][5,041s][info ][gc] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,233ms
[2024-08-07T17:42:22.095+0300][5,291s][info ][gc] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,986ms
[2024-08-07T17:42:22.345+0300][5,541s][info ][gc] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,748ms
[2024-08-07T17:42:22.596+0300][5,792s][info ][gc] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,142ms
[2024-08-07T17:42:22.846+0300][6,042s][info ][gc] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 5,175ms
[2024-08-07T17:42:23.096+0300][6,292s][info ][gc] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,680ms
[2024-08-07T17:42:23.347+0300][6,543s][info ][gc] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,070ms
[2024-08-07T17:42:23.597+0300][6,793s][info ][gc] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,739ms
[2024-08-07T17:42:23.848+0300][7,044s][info ][gc] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,964ms
[2024-08-07T17:42:24.098+0300][7,294s][info ][gc] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,053ms
[2024-08-07T17:42:24.348+0300][7,544s][info ][gc] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,847ms
[2024-08-07T17:42:24.598+0300][7,794s][info ][gc] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,751ms
[2024-08-07T17:42:24.849+0300][8,045s][info ][gc] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,835ms
[2024-08-07T17:42:25.099+0300][8,295s][info ][gc] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,955ms
[2024-08-07T17:42:25.350+0300][8,546s][info ][gc] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,854ms
[2024-08-07T17:42:25.600+0300][8,796s][info ][gc] GC(41) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,841ms
[2024-08-07T17:42:25.850+0300][9,046s][info ][gc] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,972ms
[2024-08-07T17:42:26.101+0300][9,297s][info ][gc] GC(43) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 5,055ms
[2024-08-07T17:42:26.351+0300][9,547s][info ][gc] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,850ms
[2024-08-07T17:42:26.600+0300][9,796s][info ][gc] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,829ms
[2024-08-07T17:42:26.850+0300][10,046s][info ][gc] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,934ms
[2024-08-07T17:42:27.099+0300][10,295s][info ][gc] GC(47) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,957ms
[2024-08-07T17:42:27.350+0300][10,546s][info ][gc] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 4,871ms
[2024-08-07T17:42:27.600+0300][10,796s][info ][gc] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 4,769ms
